CLIENTNUM,Attrition_Flag,Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2,Gender_M,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Spending_Ratio,Avg_Transaction_Amt
714343608,Existing Customer,56,0,36,5,4,2,3033.0,0,3033.0,0.89,4921,90,0.698,0.0,0.00020504,0.99979,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1.6224859874711506,54.67777777777778
768460908,Existing Customer,59,1,53,3,3,3,6035.0,1392,4643.0,0.361,1551,32,0.6,0.231,0.00028395,0.99972,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.2570008285004142,48.46875
715026258,Existing Customer,50,1,37,1,1,1,6224.0,777,5447.0,0.743,13503,112,0.623,0.125,2.8169e-05,0.99997,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.169505141388175,120.5625
713499408,Existing Customer,49,1,35,5,2,2,1438.3,0,1438.3,0.681,4109,71,0.919,0.0,0.00011743,0.99988,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2.856844886324133,57.87323943661972
719320833,Existing Customer,39,2,36,6,3,2,5471.0,2056,3415.0,0.465,1992,46,0.704,0.376,0.00021165,0.99979,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.3641016267592762,43.30434782608695
789483333,Existing Customer,41,2,32,5,1,3,5214.0,795,4419.0,0.707,1258,23,1.3,0.152,9.5249e-05,0.9999,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.2412734944380514,54.69565217391305
719967708,Existing Customer,44,2,32,3,1,4,6472.0,2128,4344.0,0.58,3592,66,0.833,0.329,0.00017371,0.99983,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.5550061804697157,54.42424242424242
716675358,Existing Customer,54,1,41,5,2,2,3478.0,941,2537.0,0.711,4607,83,0.93,0.271,0.00010387,0.9999,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.3246118458884417,55.506024096385545
715197633,Existing Customer,43,3,38,5,4,2,9449.0,1914,7535.0,0.87,4658,93,0.722,0.203,0.00023192,0.99977,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.4929622182241507,50.086021505376344
780064983,Existing Customer,44,1,29,2,1,3,34516.0,942,33574.0,0.75,7665,86,0.593,0.027,0.00010018,0.9999,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.22207092362962105,89.12790697674419
788874333,Existing Customer,55,3,40,3,1,4,15631.0,1305,14326.0,0.668,4313,67,0.914,0.083,0.00019296,0.99981,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2759260443989508,64.3731343283582
719925483,Existing Customer,46,4,36,2,1,1,2171.0,1043,1128.0,0.7,4531,88,0.833,0.48,3.4833e-05,0.99997,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.087056655918931,51.48863636363637
720254883,Existing Customer,65,0,46,6,1,3,5877.0,1697,4180.0,1.058,2494,58,0.706,0.289,7.7279e-05,0.99992,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.42436617321762804,43.0
710067183,Existing Customer,28,1,36,5,2,3,1950.0,0,1950.0,0.803,2074,81,0.8,0.0,0.00017468,0.99983,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0635897435897437,25.604938271604937
716680983,Existing Customer,41,3,36,3,1,1,1956.0,1053,903.0,0.941,4924,70,0.795,0.538,4.9875e-05,0.99995,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.5173824130879345,70.34285714285714
711203658,Existing Customer,46,3,34,3,6,1,2259.0,1346,913.0,0.813,7745,88,0.517,0.596,8.8856e-05,0.99991,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.428508189464365,88.01136363636364
711808383,Existing Customer,50,3,39,5,1,3,6362.0,1709,4653.0,1.016,4476,85,0.735,0.269,9.6126e-05,0.9999,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.703552342030808,52.65882352941176
794253108,Existing Customer,52,4,46,3,3,2,13090.0,0,13090.0,0.75,3851,78,1.0,0.0,0.00018864,0.99981,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.2941940412528648,49.37179487179487
712665633,Existing Customer,43,3,30,6,1,4,12952.0,1864,11088.0,0.414,3472,51,0.457,0.144,0.00014818,0.99985,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.2680667078443484,68.07843137254902
717940008,Existing Customer,57,2,36,5,2,2,3251.0,1887,1364.0,1.007,3228,67,0.763,0.58,0.00012511,0.99987,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.9929252537680714,48.17910447761194
789450408,Existing Customer,41,2,32,2,5,3,5877.0,1713,4164.0,0.791,15106,91,0.978,0.291,0.0003474,0.99965,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2.57035902671431,166.0
798687258,Existing Customer,40,4,34,3,1,2,2577.0,1812,765.0,0.666,4134,62,0.824,0.703,5.7762e-05,0.99994,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.6041909196740396,66.6774193548387
717661908,Existing Customer,37,5,36,4,1,1,34516.0,0,34516.0,0.711,2681,55,0.618,0.0,4.4837e-05,0.99996,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.07767412214625101,48.74545454545454
719568333,Existing Customer,39,3,36,5,3,2,34516.0,1900,32616.0,1.002,1668,36,0.714,0.055,0.00018538,0.99981,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0.04832541430061421,46.333333333333336
719592483,Existing Customer,43,5,34,6,6,3,4607.0,2440,2167.0,0.646,4825,77,0.878,0.53,0.00024655,0.99975,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.047319296722379,62.66233766233766
717151383,Existing Customer,44,1,36,3,3,3,2568.0,1603,965.0,0.432,3616,85,0.545,0.624,0.00028395,0.99972,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.4080996884735202,42.54117647058823
718043583,Existing Customer,50,2,40,5,3,4,21794.0,1368,20426.0,0.691,15111,116,0.706,0.063,0.00053055,0.99947,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.6933559695328989,130.26724137931035
710096658,Existing Customer,45,3,39,4,3,3,2606.0,1978,628.0,0.443,2191,42,0.5,0.759,0.00034503,0.99965,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.840752110514198,52.166666666666664
716959833,Existing Customer,45,3,31,5,2,2,3534.0,0,3534.0,0.536,3973,66,0.784,0.0,0.00011811,0.99988,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.124221844934918,60.196969696969695
716071233,Existing Customer,42,0,35,5,2,3,34516.0,1934,32582.0,0.626,4613,73,0.553,0.056,0.0001443,0.99986,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.13364816317070344,63.19178082191781
713484483,Existing Customer,36,4,21,3,1,2,34516.0,907,33609.0,0.572,2298,55,0.719,0.026,5.3664e-05,0.99995,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0.06657781898250087,41.78181818181818
789280683,Existing Customer,56,2,45,2,2,3,11714.0,898,10816.0,0.726,13956,122,0.718,0.077,0.00019143,0.99981,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.191394912071026,114.39344262295081
715041333,Existing Customer,39,3,29,3,1,3,3537.0,2517,1020.0,1.021,1605,43,0.344,0.712,0.0001391,0.99986,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.453774385072095,37.325581395348834
718489608,Existing Customer,50,4,36,6,2,2,2433.0,1948,485.0,0.752,4668,69,0.643,0.801,0.00011937,0.99988,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.9186189889025893,67.65217391304348
719563158,Existing Customer,48,2,36,6,3,2,4207.0,1921,2286.0,0.766,3850,75,0.562,0.457,0.00017486,0.99983,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.9151414309484193,51.333333333333336
715358283,Existing Customer,57,2,46,2,3,2,2129.0,1139,990.0,1.025,4509,73,0.825,0.535,0.00018494,0.99982,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2.1178957256928137,61.76712328767123
797138883,Existing Customer,43,4,37,3,2,3,10800.0,1491,9309.0,0.543,3966,77,0.638,0.138,0.00022068,0.99978,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.3672222222222222,51.506493506493506
780168333,Existing Customer,39,4,28,3,2,3,26548.0,1829,24719.0,0.685,3450,83,1.024,0.069,0.00020077,0.9998,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1299532921500678,41.566265060240966
709913733,Existing Customer,39,3,36,4,2,0,2279.0,1529,750.0,1.26,1693,32,1.286,0.671,4.2358e-05,0.99996,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7428696796840719,52.90625
720635883,Existing Customer,34,3,24,6,3,3,8628.0,1500,7128.0,0.688,2902,60,0.818,0.174,0.00034503,0.99965,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.3363467779323134,48.36666666666667
711256908,Existing Customer,39,2,28,6,3,3,10331.0,957,9374.0,0.699,3695,81,0.653,0.093,0.00029408,0.99971,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.35766140741457747,45.617283950617285
711333933,Existing Customer,56,3,36,2,1,1,3005.0,1660,1345.0,0.88,4586,72,0.756,0.552,4.0554e-05,0.99996,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1.5261231281198004,63.69444444444444
714393708,Existing Customer,54,0,46,6,2,3,2254.0,533,1721.0,1.043,4913,84,0.909,0.236,0.00015971,0.99984,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2.1796805678793256,58.48809523809524
824160333,Existing Customer,56,2,52,6,2,2,23362.0,1453,21909.0,0.848,15399,116,0.841,0.062,0.00011065,0.99989,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6591473332762606,132.75
716704158,Existing Customer,50,1,39,2,3,2,34516.0,2517,31999.0,0.778,8087,86,0.509,0.073,0.00024431,0.99976,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.23429713755939274,94.03488372093024
714366708,Existing Customer,58,2,36,6,1,1,1490.0,1069,421.0,0.84,3790,85,0.889,0.717,3.6508e-05,0.99996,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2.5436241610738257,44.588235294117645
789170283,Existing Customer,53,1,42,5,5,4,6514.0,978,5536.0,0.843,3084,63,0.658,0.15,0.00054096,0.99946,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.47344181762358,48.95238095238095
718853358,Existing Customer,42,3,36,5,1,2,3308.0,2517,791.0,0.543,5104,85,0.545,0.761,5.7151e-05,0.99994,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.5429262394195888,60.04705882352941
714821433,Existing Customer,45,4,36,2,1,1,2737.0,0,2737.0,0.71,7587,80,0.569,0.0,3.3866e-05,0.99997,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.7720131530873218,94.8375
720040158,Existing Customer,47,3,36,3,3,2,17656.0,0,17656.0,0.727,4633,71,0.868,0.0,0.00019191,0.99981,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.26240371545083824,65.25352112676056
719835033,Existing Customer,46,4,34,5,3,2,13734.0,568,13166.0,0.719,4283,67,0.861,0.041,0.0001834,0.99982,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.3118537935051697,63.92537313432836
812443458,Existing Customer,57,4,52,2,3,2,25808.0,0,25808.0,0.712,7794,94,0.843,0.0,0.00018864,0.99981,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3019993800371978,82.91489361702128
721399833,Existing Customer,43,2,34,3,1,3,2032.0,1008,1024.0,0.879,4736,86,0.83,0.496,9.0056e-05,0.99991,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2.3307086614173227,55.06976744186046
716926758,Existing Customer,40,2,27,2,6,2,1965.0,0,1965.0,0.608,4268,91,0.857,0.0,0.000146,0.99985,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2.1720101781170484,46.9010989010989
716673258,Existing Customer,60,1,36,1,1,3,2347.0,1488,859.0,0.621,3977,83,0.886,0.634,9.5577e-05,0.9999,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1.6945036216446527,47.91566265060241
789218433,Existing Customer,33,3,22,2,3,2,1438.3,0,1438.3,0.761,4528,86,0.686,0.0,0.00020516,0.99979,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3.148161023430439,52.651162790697676
720690933,Existing Customer,52,4,39,5,1,3,2641.0,1584,1057.0,0.809,4279,67,0.718,0.6,9.9893e-05,0.9999,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1.620219613782658,63.865671641791046
772329183,Existing Customer,48,5,38,4,4,1,5219.0,1081,4138.0,0.568,3481,78,0.625,0.207,0.00014877,0.99985,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.6669860126461008,44.62820512820513
758331483,Existing Customer,31,0,24,2,2,2,34516.0,984,33532.0,0.913,15347,109,0.787,0.029,8.8254e-05,0.99991,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.4446343724649438,140.7981651376147
709985133,Existing Customer,33,2,24,3,1,2,6803.0,2296,4507.0,0.754,2603,47,1.043,0.337,5.5077e-05,0.99994,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.38262531236219316,55.38297872340426
717382608,Existing Customer,59,1,36,2,2,2,26692.0,2517,24175.0,0.796,8780,86,0.654,0.094,9.6533e-05,0.9999,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.3289375093661022,102.09302325581395
789314133,Existing Customer,37,1,27,6,3,3,10320.0,1799,8521.0,0.75,1754,45,0.5,0.174,0.00027604,0.99972,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.16996124031007753,38.977777777777774
794740458,Existing Customer,45,3,39,1,2,3,10186.0,1608,8578.0,0.712,14023,106,0.767,0.158,0.00017949,0.99982,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1.3766935008835657,132.29245283018867
714262533,Existing Customer,28,0,36,3,4,2,3524.0,1306,2218.0,0.8,4252,78,0.814,0.371,0.00020504,0.99979,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1.206583427922815,54.51282051282051
717401883,Existing Customer,35,3,22,5,2,2,6985.0,1130,5855.0,0.963,1694,44,0.76,0.162,0.00012144,0.99988,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0.24251968503937008,38.5
820288233,Existing Customer,26,0,20,4,3,4,1438.3,0,1438.3,0.764,2731,39,0.5,0.0,0.00045531,0.99954,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1.8987693805186678,70.02564102564102
719324658,Existing Customer,27,0,19,1,1,3,34516.0,1131,33385.0,0.715,14716,112,0.75,0.033,6.9833e-05,0.99993,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.4263529957121335,131.39285714285714
719054733,Existing Customer,52,0,40,4,3,2,1438.3,797,641.3,0.87,4673,69,0.568,0.554,0.00018162,0.99982,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,3.2489744837655565,67.72463768115942
823528833,Existing Customer,50,1,46,4,2,3,2081.0,1235,846.0,1.485,1337,29,1.071,0.593,0.00019751,0.9998,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.6424795771263816,46.10344827586207
808909008,Existing Customer,61,0,56,6,3,4,1438.3,0,1438.3,0.589,1448,31,0.292,0.0,0.00052102,0.99948,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0067440728637975,46.70967741935484
711117108,Existing Customer,48,3,36,4,2,3,32611.0,1718,30893.0,0.971,3916,61,0.605,0.053,0.00017449,0.99983,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.12008218085921928,64.19672131147541
713732883,Existing Customer,38,0,36,4,1,2,1679.0,0,1679.0,0.658,4771,81,0.761,0.0,4.8595e-05,0.99995,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2.8415723645026802,58.901234567901234
771450708,Existing Customer,58,3,46,5,3,1,4669.0,1913,2756.0,0.591,4363,73,0.973,0.41,0.00011256,0.99989,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.9344613407581923,59.76712328767123
720852108,Existing Customer,46,4,31,2,3,1,3569.0,1553,2016.0,0.798,16695,116,0.681,0.435,0.0001106,0.99989,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.677780891005884,143.92241379310346
710775483,Existing Customer,53,1,43,2,1,3,9060.0,0,9060.0,0.775,14305,102,0.645,0.0,8.453e-05,0.99992,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.5789183222958056,140.2450980392157
798489258,Existing Customer,59,1,53,1,3,1,3709.0,1197,2512.0,0.824,5557,82,1.0,0.323,0.00010469,0.9999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.4982475060663252,67.76829268292683
711523533,Existing Customer,43,5,31,3,3,1,17230.0,1805,15425.0,0.788,14781,130,0.857,0.105,0.00013178,0.99987,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.8578641903656413,113.7
709824633,Existing Customer,44,4,35,2,5,3,1552.0,1375,177.0,0.995,5064,80,0.905,0.886,0.00034447,0.99966,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3.2628865979381443,63.3
796145133,Existing Customer,46,2,40,3,2,2,6083.0,1716,4367.0,0.618,4528,86,0.755,0.282,0.00011703,0.99988,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.7443695544961367,52.651162790697676
820036533,Existing Customer,50,4,45,2,1,3,34516.0,1466,33050.0,0.693,7223,87,0.611,0.042,0.00010679,0.99989,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.20926526828137676,83.02298850574712
758106108,Existing Customer,45,2,38,3,2,1,7486.0,1758,5728.0,0.613,4604,70,0.707,0.235,7.0576e-05,0.99993,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.6150146940956452,65.77142857142857
719341683,Existing Customer,42,2,31,3,2,4,34516.0,1067,33449.0,0.487,4281,72,0.636,0.031,0.00035894,0.99964,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.12402943562405841,59.458333333333336
788252358,Existing Customer,49,3,40,3,4,2,8190.0,1716,6474.0,0.781,3529,84,0.787,0.21,0.00021928,0.99978,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.4308913308913309,42.01190476190476
709141908,Existing Customer,53,2,41,2,3,1,10301.0,2451,7850.0,0.906,16359,111,0.657,0.238,0.00010848,0.99989,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.58809824288904,147.3783783783784
712350858,Existing Customer,41,2,24,4,1,3,9366.0,1104,8262.0,0.572,1303,39,0.625,0.118,9.0056e-05,0.99991,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.13912022207986333,33.41025641025641
713175483,Existing Customer,44,2,40,6,2,2,6022.0,871,5151.0,0.6,3745,74,0.423,0.145,0.00011382,0.99989,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.6218864164729326,50.608108108108105
779327733,Existing Customer,43,1,25,4,3,3,1783.0,1014,769.0,0.956,3861,81,0.558,0.569,0.00028395,0.99972,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.165451486259114,47.666666666666664
779218233,Existing Customer,47,5,37,2,3,3,9430.0,0,9430.0,0.68,4115,75,0.923,0.0,0.00036747,0.99963,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.43637327677624604,54.86666666666667
714431058,Existing Customer,41,3,36,4,2,4,4210.0,1597,2613.0,0.733,4342,72,0.674,0.379,0.00032945,0.99967,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.031353919239905,60.30555555555556
713948808,Existing Customer,55,3,47,3,2,2,1602.0,962,640.0,0.834,4873,97,0.764,0.6,0.00011482,0.99989,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3.0418227215980025,50.23711340206186
717990183,Existing Customer,52,4,36,5,2,2,7474.0,2444,5030.0,0.619,5100,79,0.717,0.327,0.00012274,0.99988,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.6823655338506823,64.55696202531645
819169683,Existing Customer,34,2,29,3,2,2,3436.0,1650,1786.0,0.788,1972,37,0.947,0.48,0.00012511,0.99987,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.5739231664726426,53.2972972972973
718805733,Existing Customer,39,2,28,3,1,1,7093.0,2517,4576.0,0.745,13937,120,0.846,0.355,3.3214e-05,0.99997,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1.9648949668687439,116.14166666666667
720783558,Existing Customer,58,1,48,2,3,1,9926.0,2216,7710.0,0.524,4937,73,0.553,0.223,0.00010182,0.9999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.49738061656256294,67.63013698630137
810667158,Existing Customer,40,2,35,3,1,1,2430.0,974,1456.0,0.677,4344,75,0.596,0.401,3.2288e-05,0.99997,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.7876543209876543,57.92
720064158,Existing Customer,51,3,36,4,2,3,1438.3,0,1438.3,0.709,4323,70,0.667,0.0,0.00023373,0.99977,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3.005631648473893,61.75714285714286
789731433,Existing Customer,26,0,13,4,2,4,2063.0,1390,673.0,0.877,2602,42,0.556,0.674,0.00030803,0.99969,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1.2612699951526902,61.95238095238095
713118183,Existing Customer,31,1,23,5,1,2,13427.0,1562,11865.0,0.537,13117,108,0.714,0.116,5.6825e-05,0.99994,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.976912191852238,121.45370370370371
717229158,Existing Customer,36,4,36,6,3,3,1628.0,969,659.0,0.999,1893,15,2.75,0.595,0.00031726,0.99968,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.1627764127764129,126.2
714081558,Existing Customer,33,0,36,4,2,4,2613.0,1599,1014.0,0.749,1387,31,0.722,0.612,0.00028024,0.99972,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.5308075009567547,44.74193548387097
710201058,Existing Customer,46,4,38,3,3,2,1485.0,736,749.0,0.622,4198,65,0.912,0.496,0.00018864,0.99981,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.826936026936027,64.58461538461539
709596783,Existing Customer,46,3,34,5,1,2,1611.0,0,1611.0,0.731,4444,78,0.857,0.0,5.5564e-05,0.99994,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2.7585350713842334,56.97435897435897
708421833,Existing Customer,45,4,36,6,3,2,3342.0,2517,825.0,0.771,1139,30,0.765,0.753,0.00018864,0.99981,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.3408138839018552,37.96666666666667
708644208,Existing Customer,39,2,34,5,2,4,5858.0,0,5858.0,0.853,3355,77,0.604,0.0,0.00032656,0.99967,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.5727210652099692,43.57142857142857
718299933,Existing Customer,42,3,30,3,3,4,4333.0,739,3594.0,0.69,15903,100,0.754,0.171,0.00052052,0.99948,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3.6702054004154165,159.03
712876233,Existing Customer,53,2,36,5,3,2,5272.0,1515,3757.0,0.857,1289,33,0.435,0.287,0.00017987,0.99982,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.24449924127465858,39.06060606060606
820060758,Existing Customer,50,1,45,4,2,4,4785.0,1965,2820.0,0.8,3651,59,0.553,0.411,0.00029801,0.9997,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.7630094043887148,61.88135593220339
713519508,Existing Customer,47,4,36,1,1,1,1983.0,989,994.0,0.726,5065,80,0.667,0.499,3.3863e-05,0.99997,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.5542107917297026,63.3125
780349833,Existing Customer,36,2,23,1,1,3,23981.0,0,23981.0,0.827,15236,120,0.875,0.0,0.00010376,0.9999,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.635336307910429,126.96666666666667
719538183,Existing Customer,47,1,36,4,4,3,20789.0,0,20789.0,0.82,4105,67,0.718,0.0,0.00033359,0.99967,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.197460195295589,61.26865671641791
766111383,Existing Customer,38,2,31,4,2,4,1593.0,1091,502.0,0.87,4136,67,0.718,0.685,0.00031746,0.99968,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2.596359070935342,61.73134328358209
710109633,Existing Customer,39,2,31,6,3,2,9871.0,1061,8810.0,0.545,1683,34,0.478,0.107,0.00017488,0.99983,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.17049944281227838,49.5
815589558,Existing Customer,50,2,45,6,3,2,1867.0,1478,389.0,0.727,4097,70,0.707,0.792,0.00021165,0.99979,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2.194429566148902,58.52857142857143
715040208,Existing Customer,49,2,38,6,3,3,5076.0,871,4205.0,0.693,4115,72,0.6,0.172,0.00030251,0.9997,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.8106776989755713,57.15277777777778
807604233,Existing Customer,54,3,49,2,3,3,11114.0,2482,8632.0,1.08,5044,81,0.688,0.223,0.0003139,0.99969,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.4538420010797193,62.27160493827161
